ID,item_cnt_month
62975,0.089500576
62976,1.1046457
62977,0.03322518
62978,0.044529915
62979,0.17392182
62980,0.14537138
62981,0.08446732
62982,0.16729221
62983,0.5564048
62984,0.07463753
62985,0.13904592
62986,0.06718671
62987,0.22895437
62988,0.04270944
62989,0.23753148
62990,0.3513747
62991,0.29957384
62992,0.042339087
62993,0.18421751
62994,0.17421144
62995,0.17421144
62996,0.2567286
62997,0.1231212
62998,0.17821157
62999,0.39678618
63000,0.49212125
63001,0.28406775
63002,0.04593712
63003,0.03088972
63004,0.39582977
63005,0.28226447
63006,0.116668075
63007,0.045365393
63008,0.06251243
63009,0.065909386
63010,0.041753173
63011,1.1124387
63012,0.1547139
63013,0.33796287
63014,0.13027048
63015,0.027365178
63016,1.1124387
63017,0.10344756
63018,0.13088351
63019,0.26642618
63020,0.03451565
63021,0.08729628
63022,0.033968836
63023,0.089680076
63024,0.27050388
63025,0.1025694
63026,0.05744654
63027,0.1284582
63028,0.19463313
63029,0.17379355
63030,0.06939742
63031,0.049918383
63032,0.10787624
63033,0.27007753
63034,0.028152794
63035,0.33133286
63036,0.058579117
63037,0.124082744
63038,0.04109004
63039,0.9975836
63040,0.10569906
63041,0.08936441
63042,0.2790442
63043,0.21154499
63044,0.20505881
63045,0.17207697
63046,0.07855797
63047,6.6403575
63048,0.26186204
63049,1.8730551
63050,0.04373902
63051,0.033175826
63052,0.053875566
63053,0.05968976
63054,0.03270814
63055,0.047198325
63056,0.09540936
63057,0.18072459
63058,0.16741437
63059,0.033287764
63060,0.1656431
63061,0.1559119
63062,0.13113895
63063,0.1001468
63064,0.10013333
63065,0.031214386
63066,0.06768361
63067,0.024589896
63068,0.07377002
63069,0.054084837
63070,0.89529335
63071,0.82306135
63072,0.07428151
63073,0.1873079
63074,0.068222225
63075,0.082746655
63076,0.09092328
63077,0.20208728
63078,0.118807405
63079,0.27575046
63080,1.0816426
63081,0.057444364
63082,0.26637688
63083,0.49462974
63084,0.73268664
63085,0.3499447
63086,0.06070918
63087,0.029558063
63088,0.07181746
63089,0.053503484
63090,0.024589896
63091,0.060472578
63092,0.058662653
63093,0.068151295
63094,0.05269873
63095,0.19503748
63096,0.0975129
63097,0.031076908
63098,0.27354753
63099,0.036083132
63100,0.68726456
63101,0.18227944
63102,0.034034222
63103,0.07628468
63104,0.044113755
63105,0.119944036
63106,0.03882596
63107,0.12034184
63108,0.04634419
63109,0.22269651
63110,0.10136747
63111,0.20032135
63112,0.873568
63113,0.028863907
63114,0.032560468
63115,0.045365393
63116,3.8213499
63117,0.06219822
63118,0.6989409
63119,0.081341684
63120,0.050072968
63121,0.114353955
63122,0.13829705
63123,0.059387207
63124,0.19825521
63125,0.036324263
63126,0.04162222
63127,0.045365393
63128,0.19347033
63129,0.16232768
63130,0.05024326
63131,0.0994468
63132,0.10996917
63133,0.07555577
63134,0.060649216
63135,0.034644365
63136,0.059987754
63137,0.22418922
63138,0.044780135
63139,0.050324023
63140,0.08359781
63141,0.11739063
63142,0.12742627
63143,0.11375472
63144,0.065491825
63145,0.03507018
63146,0.105192035
63147,0.10061544
63148,0.082924366
63149,0.20356837
63150,0.20298827
63151,0.05887702
63152,0.11968619
63153,0.09567353
63154,0.034237474
63155,0.08917639
63156,0.36885452
63157,0.041548252
63158,0.21489248
63159,0.3790002
63160,0.3790002
63161,0.31134576
63162,0.1427722
63163,0.14286911
63164,0.9460112
63165,0.51502013
63166,0.04810366
63167,0.06753641
63168,0.09008464
63169,0.16770041
63170,0.045365393
63171,0.043121666
63172,0.031574845
63173,0.11466932
63174,1.0431392
63175,0.3790002
63176,0.08287978
63177,0.3790002
63178,0.057575792
63179,0.19411129
63180,0.04193461
63181,0.07879174
63182,1.1124387
63183,0.047479004
63184,0.087929815
63185,0.03591776
63186,0.14335257
63187,0.2705282
63188,0.29576516
63189,0.020047039
63190,0.46157044
63191,0.17266184
63192,0.03653291
63193,0.10769799
63194,1.1630635
63195,0.6271875
63196,0.032425493
63197,0.23681986
63198,0.06858724
63199,0.06594545
63200,0.083461314
63201,0.16159233
63202,0.09488174
63203,0.06557605
63204,0.119000375
63205,0.3049071
63206,0.22243318
63207,0.19565791
63208,0.034406066
63209,0.037198603
63210,0.2035644
63211,0.041341037
63212,0.15864897
63213,0.04496327
63214,0.24526134
63215,0.06353605
63216,0.12838438
63217,0.06185946
63218,0.026736528
63219,0.28098738
63220,0.044819057
63221,1.1453967
63222,0.037111253
63223,0.052698612
63224,0.3179009
63225,0.041208893
63226,0.5867301
63227,0.10679695
63228,0.013367891
63229,0.0698137
63230,0.045365393
63231,0.034359127
63232,0.05746731
63233,0.08637974
63234,0.11166042
63235,0.010400474
63236,0.011047006
63237,0.041793734
63238,0.19383124
63239,0.043417037
63240,0.061133564
63241,0.18048266
63242,0.38353574
63243,0.1962603
63244,0.15036568
63245,0.17974493
63246,0.16402844
63247,0.072402805
63248,0.17689726
63249,0.12424183
63250,0.1325703
63251,0.14859396
63252,0.17801276
63253,0.3031484
63254,0.03933826
63255,0.66116506
63256,0.17200771
63257,0.20935634
63258,0.1638346
63259,0.10238856
63260,1.9926126
63261,0.11728904
63262,0.03900537
63263,0.09814897
63264,0.032921672
63265,0.48549896
63266,0.03282073
63267,0.15829241
63268,0.11924213
63269,0.040115416
63270,0.09870258
63271,0.10044092
63272,0.031905144
63273,0.06013781
63274,0.044049144
63275,0.14631766
63276,0.110726476
63277,0.040078342
63278,0.040319473
63279,0.0544616
63280,0.053291857
63281,0.3790002
63282,0.09688607
63283,0.14133936
63284,0.11375475
63285,0.05587706
63286,0.05200067
63287,0.04073009
63288,0.010805875
63289,0.010805875
63290,0.012540758
63291,0.08721393
63292,0.28437674
63293,0.07906553
63294,0.064979315
63295,0.12600014
63296,0.28995717
63297,0.09532392
63298,0.090402424
63299,0.09262344
63300,0.035618454
63301,0.06285593
63302,0.112344116
63303,0.19044033
63304,0.045365393
63305,0.7363036
63306,0.056278348
63307,0.29407373
63308,0.11237356
63309,0.14970884
63310,1.4332771
63311,0.032172948
63312,0.09971911
63313,0.21617597
63314,0.010758698
63315,0.0726372
63316,0.04472089
63317,0.034359127
63318,0.06768361
63319,0.05757633
63320,0.03208801
63321,0.18973848
63322,0.20139918
63323,0.32919353
63324,0.23146018
63325,0.0994468
63326,0.14439535
63327,0.12323117
63328,0.28947946
63329,0.15910843
63330,0.029799193
63331,0.12998164
63332,0.61953723
63333,0.25492248
63334,0.032172948
63335,0.031214386
63336,0.040502787
63337,0.10881618
63338,0.10566959
63339,0.036324263
63340,0.0778698
63341,0.047198325
63342,0.039307386
63343,0.07414183
63344,0.16645667
63345,0.033968836
63346,0.2967339
63347,0.1187703
63348,0.1932509
63349,0.036324263
63350,0.06718147
63351,0.021257997
63352,0.07315388
63353,0.10044092
63354,0.04744643
63355,0.027592361
63356,0.1214264
63357,0.045365393
63358,0.045365393
63359,0.21815571
63360,0.04378444
63361,0.12736446
63362,0.36046708
63363,0.22325754
63364,0.059641868
63365,0.08227521
63366,0.05559355
63367,0.21577865
63368,0.13688862
63369,0.084845185
63370,0.05485961
63371,0.06872213
63372,0.120928735
63373,0.054501384
63374,0.07859391
63375,0.14527005
63376,0.29628313
63377,0.13645887
63378,0.009688199
63379,0.05676663
63380,0.30719364
63381,0.05410129
63382,0.05535555
63383,0.058862895
63384,0.1157282
63385,0.12524962
63386,0.029799193
63387,0.5564048
63388,0.033287764
63389,0.039174438
63390,0.038956434
63391,0.3078823
63392,0.118450016
63393,0.03749448
63394,0.052574188
63395,0.06252387
63396,0.054998428
63397,0.12053028
63398,0.13883361
63399,0.09790605
63400,0.17580727
63401,0.039180845
63402,0.20746303
63403,0.33163524
63404,0.12773865
63405,0.0698137
63406,0.26987064
63407,0.19357207
63408,0.21973145
63409,0.053248376
63410,0.26467937
63411,0.06847882
63412,0.08318314
63413,0.1589402
63414,0.13009092
63415,0.032743037
63416,0.03599009
63417,0.0698137
63418,0.0826436
63419,0.13443783
63420,0.1535449
63421,0.064094245
63422,0.06043452
63423,0.032172948
63424,0.17751992
63425,0.033005208
63426,0.03164023
63427,0.09820637
63428,0.24799949
63429,0.041006893
63430,0.093390375
63431,0.078959405
63432,0.03995508
63433,0.035702705
63434,0.21253881
63435,0.021341532
63436,0.03864768
63437,0.037975907
63438,0.051436424
63439,1.1124387
63440,0.040370792
63441,0.0506272
63442,0.13172966
63443,0.122478426
63444,0.11644274
63445,0.08074194
63446,0.03322518
63447,0.10586426
63448,0.05764997
63449,0.038805485
63450,0.03727159
63451,0.042147458
63452,0.039917856
63453,0.4271379
63454,0.1448763
63455,0.05482298
63456,0.034295857
63457,0.1303787
63458,0.048612863
63459,0.076507896
63460,0.033224463
63461,0.052764833
63462,0.06832284
63463,7.699964
63464,0.047394753
63465,0.03983867
63466,0.037941694
63467,0.055622786
63468,0.19517285
63469,0.5346864
63470,0.045023113
63471,0.08648044
63472,0.058662117
63473,0.04669121
63474,0.046607673
63475,0.11612278
63476,0.35475233
63477,0.043231398
63478,0.060030043
63479,0.16712749
63480,0.06954634
63481,0.097775966
63482,0.104788095
63483,0.35475233
63484,0.05660346
63485,0.03588745
63486,0.30214405
63487,0.17153192
63488,0.029577225
63489,0.6194314
63490,0.13134134
63491,0.042269826
63492,0.04390779
63493,0.08252227
63494,0.41251168
63495,0.28631008
63496,0.13620046
63497,0.073868096
63498,0.06278029
63499,0.28871578
63500,0.045254022
63501,0.1167849
63502,1.0101321
63503,0.22384462
63504,0.031574845
63505,0.046678424
63506,0.108536154
63507,0.058447003
63508,0.098634034
63509,0.041256994
63510,0.0668101
63511,0.044591814
63512,0.052764833
63513,0.040285498
63514,0.111637324
63515,0.043628573
63516,0.032743037
63517,0.10273048
63518,0.09166184
63519,0.10439703
63520,0.028704137
63521,0.09127411
63522,0.19251212
63523,0.011047006
63524,0.5408204
63525,0.5408204
63526,0.3603605
63527,0.052286774
63528,0.081226796
63529,0.19735008
63530,0.115701735
63531,0.21015674
63532,0.11912486
63533,0.030632198
63534,0.16927657
63535,0.16232768
63536,0.034295857
63537,0.045365393
63538,0.06744164
63539,0.78176236
63540,0.07619774
63541,0.17659512
63542,0.35482544
63543,0.046009928
63544,0.03735608
63545,0.03585288
63546,0.040115416
63547,0.054424286
63548,0.16232768
63549,0.0494681
63550,0.1385298
63551,0.031697303
63552,0.2767499
63553,0.2731813
63554,0.0535962
63555,0.24054837
63556,0.09671906
63557,0.11517507
63558,0.11019549
63559,0.08671296
63560,0.049156547
63561,0.04978493
63562,0.03270814
63563,0.103974134
63564,0.15485683
63565,0.2392554
63566,0.07422444
63567,0.033391535
63568,0.08254367
63569,0.16563907
63570,0.1501357
63571,0.11725694
63572,0.07267168
63573,0.04162222
63574,0.1828528
63575,0.14345405
63576,0.07187149
63577,0.026216865
63578,0.027511328
63579,0.11881727
63580,0.028381526
63581,0.030380577
63582,0.05559355
63583,0.051332384
63584,0.08333951
63585,0.09001902
63586,0.0962266
63587,0.4355135
63588,0.046669215
63589,0.061798632
63590,0.05883044
63591,0.08904031
63592,0.078032374
63593,0.04162222
63594,0.11798516
63595,0.14132127
63596,0.010385394
63597,0.13913745
63598,0.38686216
63599,0.037834823
63600,0.13842714
63601,0.05258274
63602,0.04432246
63603,0.068488896
63604,0.0101442635
63605,0.10166782
63606,0.019415617
63607,0.055464208
63608,0.032172948
63609,0.15753278
63610,0.046009928
63611,0.0101442635
63612,0.0454427
63613,0.11885896
63614,0.15776917
63615,0.1082173
63616,0.12711236
63617,0.1298097
63618,0.080050915
63619,0.12247467
63620,0.042422086
63621,0.5621106
63622,0.05624363
63623,0.055071056
63624,0.09814945
63625,0.03653291
63626,0.08804524
63627,0.22697368
63628,0.15846759
63629,0.24051496
63630,0.23950651
63631,0.05444014
63632,0.04162222
63633,0.04128173
63634,0.14438123
63635,0.13895407
63636,0.119032115
63637,0.029583156
63638,0.21280438
63639,0.035731226
63640,0.040323287
63641,0.10180095
63642,0.036298186
63643,0.113670796
63644,0.04162222
63645,0.047198325
63646,0.12222946
63647,0.22021511
63648,0.032436043
63649,0.010385394
63650,0.039078712
63651,0.07641223
63652,0.16740173
63653,0.23595819
63654,0.011164099
63655,0.02949962
63656,0.7081909
63657,0.028886825
63658,0.032436043
63659,0.03585288
63660,0.09603721
63661,0.010385394
63662,0.16637775
63663,0.23847762
63664,0.1883893
63665,0.13413751
63666,0.13921428
63667,0.09143853
63668,0.05609256
63669,0.20082596
63670,0.1127477
63671,0.09262344
63672,0.02949962
63673,0.11036366
63674,0.14459908
63675,0.17421931
63676,0.09366003
63677,0.034359127
63678,0.036068916
63679,0.25086468
63680,0.20712969
63681,0.31248719
63682,0.031214386
63683,0.17161244
63684,0.045365393
63685,0.08917639
63686,0.041793734
63687,0.23143288
63688,0.045280457
63689,0.05258274
63690,0.0710803
63691,0.048968017
63692,0.046009928
63693,0.057722062
63694,0.06325278
63695,0.11900461
63696,0.028863907
63697,0.05463952
63698,0.0517959
63699,0.018019795
63700,0.050303936
63701,0.042500645
63702,0.045365393
63703,0.22192353
63704,0.12239927
63705,0.11654386
63706,0.20252678
63707,0.045882106
63708,0.03208801
63709,0.045365393
63710,0.21302578
63711,0.102838606
63712,0.03099835
63713,0.034575164
63714,0.4886919
63715,0.08526939
63716,0.16232768
63717,0.16232768
63718,0.052461535
63719,0.0864166
63720,0.029715657
63721,0.029558063
63722,0.029443562
63723,0.03805983
63724,1.2081571
63725,0.07887587
63726,0.4808149
63727,0.1269531
63728,0.06415835
63729,0.032718062
63730,0.20065337
63731,0.33152494
63732,0.07690936
63733,0.29844353
63734,0.012540758
63735,0.036324263
63736,0.3014593
63737,0.031775028
63738,0.01068303
63739,0.20545194
63740,0.051183373
63741,0.019661903
63742,0.031214386
63743,0.04728684
63744,0.030848265
63745,0.036324263
63746,0.035154104
63747,0.052764833
63748,0.046009928
63749,0.036324263
63750,0.041006893
63751,0.031292945
63752,0.024589896
63753,0.1838136
63754,0.05783069
63755,0.088578105
63756,0.3452775
63757,0.064400256
63758,0.07321647
63759,0.24878234
63760,0.15648746
63761,0.062624425
63762,0.121582836
63763,0.030993372
63764,0.16232768
63765,0.16232768
63766,0.088680714
63767,0.11033353
63768,0.033005208
63769,0.04491192
63770,0.11728904
63771,0.19872138
63772,0.039622962
63773,0.07287285
63774,0.068755925
63775,0.089624345
63776,0.049102753
63777,0.10129732
63778,0.031307846
63779,0.19044033
63780,0.24758801
63781,0.040455937
63782,0.2581684
63783,0.04162222
63784,0.06319642
63785,0.19097948
63786,0.0403724
63787,0.03164023
63788,0.10979745
63789,1.5608202
63790,0.0668101
63791,0.09991342
63792,0.029799193
63793,0.033153415
63794,0.36460727
63795,0.08445534
63796,0.0433338
63797,0.080055654
63798,0.1077075
63799,0.1804606
63800,0.040323287
63801,1.1787611
63802,0.04162222
63803,0.060747266
63804,0.20013487
63805,0.17839742
63806,0.06599456
63807,0.21945941
63808,0.04710248
63809,0.018806249
63810,0.031697303
63811,0.056275904
63812,0.09253761
63813,0.027592361
63814,0.04478067
63815,0.058735996
63816,0.67053086
63817,0.053809196
63818,0.16232768
63819,0.055561364
63820,0.25414252
63821,2.8434482
63822,0.13069755
63823,0.13388982
63824,0.09587416
63825,0.06902686
63826,0.012540758
63827,0.2624083
63828,0.10326803
63829,0.042748332
63830,0.010641605
63831,0.048968017
63832,0.012221068
63833,0.010385394
63834,0.025519788
63835,0.018541187
63836,0.020020127
63837,0.011047006
63838,0.046633035
63839,0.0101442635
63840,0.04162222
63841,1.0665879
63842,3.3378348
63843,0.06974152
63844,0.21179438
63845,0.04162222
63846,0.46242043
63847,1.302969
63848,0.018019795
63849,0.04162222
63850,0.04162222
63851,0.04078105
63852,0.034034222
63853,0.052152753
63854,0.031697303
63855,0.113227814
63856,0.047857612
63857,0.1827505
63858,0.04586655
63859,0.6201527
63860,0.041415304
63861,0.10372648
63862,0.03810045
63863,0.100542605
63864,0.051732063
63865,0.22998777
63866,0.22998777
63867,0.040323287
63868,0.11332083
63869,0.0668101
63870,0.03686604
63871,0.04162222
63872,0.25455415
63873,0.05492747
63874,0.035702705
63875,0.216654
63876,0.146554
63877,0.0889602
63878,1.1532273
63879,0.023049235
63880,0.060326815
63881,0.060326815
63882,0.10314849
63883,0.17194918
63884,0.038808376
63885,0.034034222
63886,0.08965343
63887,0.035732508
63888,0.032743037
63889,0.029489458
63890,0.07109818
63891,0.08215758
63892,0.047365278
63893,0.04162222
63894,0.0380162
63895,0.11186129
63896,0.112062514
63897,0.07395995
63898,0.045365393
63899,0.27351707
63900,0.216654
63901,0.07641223
63902,0.12842849
63903,0.040323287
63904,0.03164023
63905,0.037659854
63906,0.03223023
63907,0.20264485
63908,0.11728904
63909,0.11169818
63910,0.058504373
63911,0.04936576
63912,0.06928548
63913,0.06808534
63914,0.04162222
63915,0.14103201
63916,0.05889204
63917,0.04162222
63918,0.036938608
63919,0.04162222
63920,0.06025204
63921,0.15160972
63922,0.36335123
63923,0.062262863
63924,0.20530921
63925,0.24829307
63926,0.11929417
63927,0.07087353
63928,0.30185854
63929,0.07087353
63930,0.07939625
63931,0.12600848
63932,0.024374396
63933,0.06866303
63934,0.045365393
63935,0.10164699
63936,0.019963503
63937,0.02834031
63938,0.0486421
63939,0.025789589
63940,0.027773976
63941,0.019963503
63942,0.026299119
63943,0.06774348
63944,0.07314041
63945,0.12203783
63946,1.1507082
63947,0.052783817
63948,0.3790002
63949,0.046916723
63950,0.09164667
63951,0.040078342
63952,0.06038487
63953,0.3790002
63954,0.04260406
63955,0.108002245
63956,0.042061448
63957,0.05892384
63958,0.20101774
63959,0.04222983
63960,0.08421767
63961,0.07593042
63962,0.17776707
63963,0.1703406
63964,0.16282624
63965,0.040323287
63966,0.13620552
63967,0.13294765
63968,0.04162222
63969,0.04162222
63970,0.02190429
63971,0.048612863
63972,0.034295857
63973,0.58026034
63974,0.37271345
63975,0.14531994
63976,0.04472089
63977,0.1967305
63978,0.044415474
63979,0.035618454
63980,0.04048097
63981,0.094536185
63982,0.10375035
63983,1.324672
63984,0.07545459
63985,0.07488796
63986,0.048612863
63987,0.16203079
63988,0.13538027
63989,0.04162222
63990,0.16824585
63991,0.0486421
63992,0.039162964
63993,0.04162222
63994,0.04162222
63995,0.039180845
63996,0.08422387
63997,0.04162222
63998,0.05198136
63999,0.17547333
64000,0.036324263
64001,0.08940855
64002,0.035189062
64003,0.057025135
64004,0.045287013
64005,0.069752425
64006,0.0560686
64007,0.11870736
64008,0.04260406
64009,0.05482298
64010,0.3790002
64011,0.3790002
64012,0.041434854
64013,0.093720734
64014,0.08248165
64015,0.10741556
64016,0.042937398
64017,0.039328545
64018,0.3790002
64019,0.05482298
64020,0.04128951
64021,0.061520755
64022,0.040319473
64023,0.05482298
64024,0.05482298
64025,0.3790002
64026,0.042551428
64027,0.3790002
64028,0.17091489
64029,0.040392905
64030,0.09235948
64031,0.029577225
64032,0.032172948
64033,0.06026584
64034,0.045365393
64035,0.08616921
64036,0.045365393
64037,0.10826033
64038,0.046040863
64039,0.19299516
64040,0.035488635
64041,0.046633035
64042,0.065491825
64043,0.07467976
64044,0.038904965
64045,0.050406486
64046,0.13158435
64047,0.045882106
64048,0.06885213
64049,0.089508384
64050,0.029799193
64051,0.040441155
64052,0.089752436
64053,0.052764833
64054,0.047198325
64055,0.07268977
64056,0.18216875
64057,0.1356971
64058,0.0504629
64059,0.08231726
64060,0.13151905
64061,0.033519328
64062,0.05574745
64063,0.046009928
64064,0.039162964
64065,0.030380577
64066,0.20226294
64067,0.037975907
64068,0.20281798
64069,0.043417037
64070,0.065249145
64071,0.11658791
64072,0.04980448
64073,0.2460216
64074,0.15732506
64075,0.069429815
64076,0.054788142
64077,0.43043682
64078,1.4101199
64079,0.33069795
64080,0.030731797
64081,0.034295857
64082,0.055464208
64083,1.0813382
64084,0.14222288
64085,0.15711161
64086,0.044644177
64087,0.09195694
64088,0.0421831
64089,0.12130582
64090,0.046009928
64091,0.043822616
64092,0.045365393
64093,1.1564872
64094,0.04162222
64095,1.3574852
64096,0.07578552
64097,0.7149087
64098,5.595413
64099,0.21025008
64100,0.19137096
64101,0.06013781
64102,1.1124387
64103,0.08993289
64104,0.26167753
64105,0.122038454
64106,0.11798516
64107,0.07015902
64108,0.12837821
64109,0.09443474
64110,0.038956434
64111,7.0873046
64112,0.033391535
64113,0.119457066
64114,0.045434922
64115,0.05376187
64116,0.16488668
64117,0.023091346
64118,3.4411352
64119,0.271154
64120,0.09500009
64121,0.041793734
64122,0.15781239
64123,0.22139663
64124,0.07915762
64125,1.370093
64126,1.3465698
64127,0.111367166
64128,0.030848294
64129,0.3675642
64130,0.18289012
64131,0.35475233
64132,0.3971031
64133,0.05844584
64134,0.15988088
64135,0.060991615
64136,0.05844584
64137,0.18780953
64138,0.078014046
64139,0.07799646
64140,0.18598011
64141,0.035137743
64142,0.062207013
64143,0.161728
64144,0.19207036
64145,0.109044015
64146,0.07473537
64147,0.03272304
64148,0.032172948
64149,0.029715627
64150,0.046009928
64151,0.0
64152,0.034385294
64153,0.20090881
64154,0.08656436
64155,0.0448837
64156,0.11802116
64157,0.15921345
64158,0.04385051
64159,0.059743315
64160,0.045365393
64161,0.15612692
64162,0.032172948
64163,0.031697303
64164,0.03224045
64165,0.03099835
64166,0.0914782
64167,0.026736528
64168,0.045604825
64169,0.48050648
64170,0.04472089
64171,0.040923357
64172,0.31693715
64173,0.17409709
64174,0.03245035
64175,0.03890589
64176,0.11936781
64177,0.13064691
64178,0.059611797
64179,0.08082181
64180,0.15717357
64181,0.092371136
64182,0.08363521
64183,0.08540416
64184,0.20032516
64185,0.34796977
64186,0.116221845
64187,0.03212166
64188,0.06303543
64189,0.3773033
64190,2.4406774
64191,0.04153478
64192,0.021180362
64193,0.2064336
64194,0.053257644
64195,0.07487291
64196,0.05783069
64197,0.058902085
64198,0.042792857
64199,1.0857208
64200,0.03749448
64201,0.03653291
64202,0.049990833
64203,0.4975597
64204,0.042401105
64205,0.19341943
64206,0.02603969
64207,0.098305196
64208,0.030186981
64209,0.060326815
64210,0.110726476
64211,0.12047845
64212,0.19080007
64213,0.042221993
64214,0.15247583
64215,0.06516001
64216,0.03591776
64217,0.11092299
64218,0.06878841
64219,0.07087353
64220,0.30185854
64221,0.30185854
64222,0.048612863
64223,0.05991599
64224,0.12608096
64225,0.37753952
64226,0.6356343
64227,0.08637974
64228,0.18170193
64229,0.29670107
64230,0.08641747
64231,0.029715657
64232,0.03120941
64233,0.028863907
64234,0.036324263
64235,0.051835
64236,0.23153374
64237,0.027448714
64238,0.17151007
64239,0.13959253
64240,0.082423955
64241,0.043934047
64242,0.19044033
64243,0.06964111
64244,0.03297323
64245,0.062467873
64246,0.029365867
64247,0.10219309
64248,0.03269148
64249,0.043981522
64250,0.029365867
64251,0.0979819
64252,0.065491825
64253,0.1278331
64254,0.08211312
64255,0.03653291
64256,0.043822616
64257,0.034034222
64258,0.03566584
64259,0.103429556
64260,0.23155123
64261,0.1822978
64262,2.0913496
64263,0.16651887
64264,0.066272855
64265,0.19477662
64266,0.034034222
64267,0.07183027
64268,0.056182176
64269,0.03749448
64270,0.07093614
64271,0.04175511
64272,0.03749448
64273,0.035420418
64274,0.038300097
64275,0.083522856
64276,0.032172948
64277,0.05693522
64278,0.11868322
64279,0.07591605
64280,0.13798761
64281,0.04162222
64282,0.04162222
64283,0.081968546
64284,0.018019795
64285,0.05252698
64286,0.07544014
64287,0.01785478
64288,0.078959405
64289,0.13619259
64290,0.053143173
64291,0.2574302
64292,0.06279552
64293,0.043934047
64294,0.20421642
64295,0.10412878
64296,0.064017534
64297,0.0069140196
64298,0.08034012
64299,0.034295857
64300,0.11468825
64301,0.08487955
64302,0.3540108
64303,0.3540108
64304,0.3540108
64305,0.3540108
64306,0.3540108
64307,0.3540108
64308,0.3540108
64309,0.3540108
64310,0.3540108
64311,0.3540108
64312,0.3540108
64313,0.3540108
64314,3.8213499
64315,0.063204765
64316,0.06214136
64317,0.08183339
64318,0.034413368
64319,0.032998174
64320,0.051582336
64321,0.041214257
64322,0.5230572
64323,0.91218424
64324,0.070333034
64325,0.71476376
64326,0.14364642
64327,0.10767168
64328,0.23557577
64329,0.23060861
64330,0.7671948
64331,1.2709527
64332,2.433777
64333,0.77720594
64334,0.9028505
64335,0.07286346
64336,0.12496403
64337,0.7299355
64338,0.043392062
64339,1.218774
64340,0.07433981
64341,0.04578063
64342,0.4903642
64343,0.23173603
64344,0.15515268
64345,0.110423535
64346,0.067409754
64347,0.076052725
64348,0.043945104
64349,0.16626552
64350,0.13265905
64351,0.12933305
64352,0.118552804
64353,0.1962603
64354,0.07134578
64355,0.04162222
64356,0.031451136
64357,0.074417144
64358,1.0031594
64359,1.9192331
64360,0.039875627
64361,0.049921006
64362,1.1056619
64363,0.114249974
64364,0.3790002
64365,0.07207787
64366,0.1713751
64367,0.069509536
64368,0.050964475
64369,0.04109004
64370,0.06060344
64371,0.04109004
64372,0.045611203
64373,0.14385861
64374,0.17661458
64375,0.16358817
64376,1.1124387
64377,0.15725741
64378,0.051333576
64379,0.099102974
64380,0.15230796
64381,0.041579574
64382,0.15230796
64383,0.15725741
64384,0.104002774
64385,0.79180175
64386,0.29943946
64387,0.25754914
64388,0.08664024
64389,0.06452587
64390,0.045711428
64391,0.08092037
64392,0.04109004
64393,0.4351011
64394,0.07222521
64395,0.15068102
64396,0.37300438
64397,0.02218017
64398,0.035420418
64399,0.010899216
64400,0.053139687
64401,0.04767984
64402,0.054736465
64403,0.12393558
64404,0.037975907
64405,0.048315436
64406,0.08904031
64407,0.3790002
64408,0.30185854
64409,0.15406999
64410,0.1252467
64411,0.07346785
64412,0.11106226
64413,0.08883998
64414,0.20714927
64415,0.13265398
64416,0.06583375
64417,0.045207947
64418,0.36837614
64419,0.14517134
64420,0.096732646
64421,0.08096653
64422,0.053257644
64423,0.04162222
64424,0.09764424
64425,0.15444314
64426,0.08982715
64427,0.025638193
64428,0.07864815
64429,0.08391854
64430,0.06835288
64431,0.28924346
64432,0.021499127
64433,0.0731833
64434,0.040031284
64435,0.032172948
64436,0.042638242
64437,0.26987064
64438,0.0458031
64439,0.044163078
64440,1.0338204
64441,0.05552557
64442,0.03810045
64443,0.12795898
64444,0.10769814
64445,0.034380794
64446,0.20291531
64447,0.012582034
64448,0.022921443
64449,0.1850904
64450,0.16715574
64451,0.044589758
64452,0.07775059
64453,0.04658994
64454,0.06986812
64455,0.10103676
64456,0.12544453
64457,0.26987064
64458,0.4518178
64459,0.71760464
64460,0.043724954
64461,5.544193
64462,0.48014674
64463,0.04406646
64464,0.046252817
64465,0.04478696
64466,0.060410082
64467,0.26467937
64468,0.055131614
64469,0.061196923
64470,0.11042848
64471,0.1850904
64472,0.3125974
64473,0.38161457
64474,0.24496236
64475,0.07902402
64476,0.05559355
64477,0.08164695
64478,0.036324263
64479,0.05678019
64480,0.010385394
64481,0.041944027
64482,0.017900229
64483,0.010641605
64484,0.040115416
64485,0.010385394
64486,0.0109241605
64487,1.0557532
64488,0.03591776
64489,0.10979682
64490,0.03591776
64491,0.12203783
64492,0.3281585
64493,0.09773487
64494,0.026499748
64495,0.04162222
64496,0.07285786
64497,0.28027618
64498,0.04109004
64499,0.068577975
64500,0.18724725
64501,0.041753173
64502,0.30675158
64503,0.059641868
64504,0.040115416
64505,0.24747866
64506,0.038731843
64507,0.10664031
64508,0.14358518
64509,0.04162222
64510,0.10314849
64511,0.04065761
64512,0.04162222
64513,0.36626375
64514,0.19276208
64515,0.04162222
64516,0.13701531
64517,0.09814897
64518,0.010641605
64519,0.029489458
64520,0.21210054
64521,0.1472533
64522,0.12273151
64523,0.040323287
64524,0.03231302
64525,0.04162222
64526,0.07797903
64527,0.1681163
64528,0.04162222
64529,0.24747866
